id,title,label,,,,,,,
3098,"Response of black (Morus nigra), white and white shahtoot (Morus alba) mulberry fruits to ascorbic acid treatment and drying methods",Agriculture & Forestry / Crop Science / Mulberry drying and acid treatment,,,,,,,
3099,Selenium Biofortification of Vegetables Grown in Calcareous Soil: A Pot Experiment Using 77Se as a Tracer,Agriculture & Forestry / Soil Science / Selenium biofortification,,,,,,,
3100,"Trace element concentrations, multivariate analysis and health risk potential of soils from urban and peri-urban agriculture",Environmental Studies / Pollution Control / Trace elements in agriculture soil,,,,,,,
3101,Iodine and selenium: Dietary sources and nutritional status of the population of the Kurdistan Region in Northern Iraq,Health Sciences / Nutrition / Iodine and selenium intake,,,,,,,
3102,Long-term health complications of chemical weapon exposure: a study on Halabja chemical attack survivors (Iraqi Kurds),Health Sciences / Public Health / Chemical exposure complications,,,,,,,
3103,"The Land Snail, Eobania vermiculata, as a Bioindicator of the Heavy Metal Pollution in the Urban Areas of Sulaimani, Iraq",Environmental Studies / Pollution Control / Snail as pollution bioindicator,,,,,,,
3104,"A survey of Nitrate and Nitrite Contents in Vegetables to Assess The Potential Health Risks in Kurdistan, Iraq",Health Sciences / Nutrition / Nitrate risk in vegetables,,,,,,,
3105,Correction to: Assessment of potentially toxic elements in vegetables cultivated in urban and peri-urban sites in the Kurdistan region of Iraq and implications for human health,///,,,,,,,
3106,Assessment of potentially toxic elements in vegetables cultivated in urban and peri-urban sites in the Kurdistan region of Iraq and implications for human health,Environmental Studies / Pollution Control / Toxic elements in vegetables,,,,,,,
3107,"ASSESSING HEALTH RISKS ASSOCIATED WITH TRACE ELEMENTS IN MARKET VEGETABLES IN HALABJA PROVINCE, IRAQI KURDISTAN",Environmental Studies / Pollution Control / Trace element risk in vegetables,,,,,,,
3108,"Trace Metal Contamination in Soils and Waters around the Abandoned Colliery Site of Bagworth Heath, English Midlands",Environmental Studies / Pollution Control / Metal contamination in abandoned site,,,,,,,
3109,MULTIVARIATE ANALYSIS OF TRACE ELEMENT CONTAMINATION IN WASTE WATER IRRIGATED SOILS IN THE KURDISTAN REGION OF IRAQ,Environmental Studies / Pollution Control / Wastewater soil contamination,,,,,,,
3110,"The influence of waste disposal site on the water and soil quality in Halabja province, Kurdistan, Iraq",Environmental Studies / Pollution Control / Waste site impact on water and soil,,,,,,,
3111,Assessing health risks to local population from contamination sources in and around Sulaimani province; a qualitative study,Health Sciences / Public Health / Contamination risk assessment,,,,,,,
3112,Assessing health risks to local population from contamination sources in and around Sulaimani province; a qualitative study,///,,,,,,,
3113,Environmental health assessment in Sulaymaniyah city and Vicinity,Health Sciences / Public Health / Environmental health in Sulaymaniyah,,,,,,,
3114,Assessing risks to human health from potentially toxic elements in drinking water of Duhok Province/Kurdistan Region of Iraq,Environmental Studies / Pollution Control / Toxic elements in drinking water,,,,,,,
3115,Evaluation of trace elements in drinking water of Duhok Province/Kurdistan region of Iraq,Environmental Studies / Pollution Control / Trace elements in drinking water,,,,,,,
3116,Evaluation of Microbial quality of the drinking water of Duhok province/Kurdistan region of Iraq,Health Sciences / Public Health / Drinking water microbial quality,,,,,,,
3117,Bacterial contamination and some heavy metals in particular reference to arsenic in drinking water of Duhok province,Environmental Studies / Pollution Control / Arsenic and bacteria in drinking water,,,,,,,
3118,Correction to: Assessment of potentially toxic elements in vegetables cultivated in urban and peri-urban sites in the Kurdistan region of Iraq and implications for human health …,///,,,,,,,
3119,Machine learning approach to sentiment analysis in data mining,Computer Science / Artificial Intelligence / Sentiment analysis in ML,,,,,,,
3120,Passer Journal,///,,,,,,,
3121,"Issues, Challenges and Opportunities in Blockchain-Based Educational Paradigms: a Systematic Literature Review Protocol",Computer Science / Educational Technology / Blockchain in education,,,,,,,
3122,Performance Analysis: AI-based VIST Audio Player by Microsoft Speech API,Computer Science / Artificial Intelligence / AI speech application,,,,,,,
3123,"Comparison Between Bisection, Newton and Secant Methods for determining the root of the Non-Linear equation using MATLAB",Mathematics / Computational Mathematics / Root Finding Methods,,,,,,,
3124,Mobile Applications Usage Prediction for Enhanced User Experience,Computer Science / Artificial Intelligence / Mobile usage prediction,,,,,,,
3125,Teaching aids effectiveness in learning mathematics,Education / Pedagogy / Teaching aids in math learning,,,,,,,
3126,Security Aspects in Online Purchasing Applications,Computer Science / Cybersecurity / Online purchase security,,,,,,,
3127,Plagiarism Detection Techniques for Arabic Script Languages: A Literature Review,Computer Science / Natural Language Processing / Arabic plagiarism detection,,,,,,,
3128,SURVEY OF CHALLENGES AND ISSUES ON CRAWLING RIA,Computer Science / Software Engineering / RIA crawling challenges,,,,,,,
3129,Improving web movie recommender system based on emotions,Computer Science / Artificial Intelligence / Emotion-based recommender,,,,,,,
3130,Link Quality Aware Routing Algorithm in Mobile Wireless Sensor Networks,Computer Science / Computer Networks / Routing in wireless sensor networks,,,,,,,
3131,The Difficulties of Theoretical and Applied Learning for Mathematics Subject in Primary Schools,Education / Pedagogy / Math learning challenges,,,,,,,
3132,Differential scanning calorimetry of aluminium EN AB-42000 alloy rheocasting semi-solid in different stage heating rates,Engineering / Materials Engineering / Calorimetry of aluminum alloys,,,,,,,
3133,Microstructures and Mechanical Properties of Aluminium EN 6063 - T6 Extrusions and Rheocasting alloys,Engineering / Materials Engineering / Microstructure of aluminum alloys,,,,,,,
3134,Impact toughness and microstructures behavior of the Aluminum EN AW 6082 rheocasting and casting alloys in different temperatures,Engineering / Materials Engineering / Toughness of EN AW 6082 alloy,,,,,,,
3135,Comparison of the techniques to produce non-dendritic feedstocks for thixoforming,Engineering / Manufacturing Engineering / Thixoforming feedstock techniques,,,,,,,
3136,The Influence of Annealing Temperature and Soaking Time on the Ductility of SG 255,Engineering / Materials Engineering / SG 255 ductility under annealing,,,,,,,
3137,COMPARISON BETWEEN THE NON-DENDRITIC METHODS OF AN A201 ALUMINUM ALLOY DEPENDING ON MECHANICAL PROPERTIES AND MICROSTRUCTURE,Engineering / Materials Engineering / Non-dendritic A201 comparison,,,,,,,
3138,"Retrofitting for Improving Indoor Air Quality and Energy Efficiency in the Hospital Building. Sustainability 2023, 15, 3464",Engineering / Environmental Engineering / Hospital energy efficiency,,,,,,,
3139,SURVEY OF PRECAST STRUCTURAL SYSTEMS,Engineering / Civil Engineering / Precast structural systems,,,,,,,
3140,Free-Form Geometry in Architecture,Architecture & Design / Architectural Design / Free-form geometry,,,,,,,
3141,Retrofitting for Improving Indoor Air Quality and Energy Efficiency in the Hospital Building,Engineering / Environmental Engineering / Hospital energy retrofitting,,,,,,,
3142,Reshaping Public Spaces Under Impacts of Covid-19,Architecture & Design / Urban Planning / Public spaces post-COVID,,,,,,,
3143,Biophilic design as a new approach in urban sustainability,Architecture & Design / Architectural Design / Biophilic urban design,,,,,,,
3144,Sustainable strategies for enhancing outdoor thermal comfort,Architecture & Design / Architectural Design / Outdoor thermal comfort,,,,,,,
3145,Biophilic Design Approach for Improving  Human Health in the Built Environment,Architecture & Design / Architectural Design / Biophilic design and health,,,,,,,
3146,Adapting Outdoor Space for Post COVID-19,Architecture & Design / Urban Planning / Post-COVID outdoor adaptation,,,,,,,
3147,Integrated strategies for sustainable urban renewal in hot and dry climate,Architecture & Design / Urban Planning / Urban renewal in dry climates,,,,,,,
3148,Model simplification on energy and comfort simulation analysis for residential building design in hot and arid climate,Architecture & Design / Architectural Design / Energy modeling in hot climates,,,,,,,
3149,Decision-making Tool for Energy and Thermal Comfort Optimization in Residential Building Refurbishment Using Passive Strategies,Architecture & Design / Architectural Design / Passive energy optimization,,,,,,,
3150,Traditional houses energy optimization using passive strategies,Architecture & Design / Architectural Design / Passive energy in traditional houses,,,,,,,
3151,Energy Efficient Optimization in a Typical School Building: Kurdistan Typical School Buildings as a Case Study,Architecture & Design / Architectural Design / Energy optimization in schools,,,,,,,
3152,Sustainable renovation of residential Buildings in Subtropical Climate Zon,Architecture & Design / Architectural Design / Subtropical building renovation,,,,,,,
3153,Thermal performance analysis of Sabunkaran residential building typology,Architecture & Design / Architectural Design / Thermal performance in Sabunkaran housing,,,,,,,
3154,Efficient natural ventilation in traditional and contemporary houses in hot and dry climate,Architecture & Design / Architectural Design / Ventilation in dry climate housing,,,,,,,
3155,Study in flexibility planning for medical complexes,Architecture & Design / Architectural Design / Medical complex flexibility,,,,,,,
3156,The integration of treatment process for ambulant disabled and its influence on rehabilitation centers design,Architecture & Design / Architectural Design / Rehab design for disabled,,,,,,,
3157,Biomimicry-based approach to enhance energy efficiency in an office building,Architecture & Design / Architectural Design / Biomimicry for energy efficiency,,,,,,,
3158,Skin Tumors Diagnosis Utilizing Case Based Reasoning and The Expert System,Computer Science / Artificial Intelligence / Skin tumor expert system,,,,,,,
3159,Assessment of the eID Ecosystem as a Part of the State’s Critical Infrastructure: The Case of Estonia,Computer Science / Cybersecurity / eID infrastructure assessment,,,,,,,
3160,DIGITAL PUBLIC SERVICE IMPROVEMENT IN CROSS-BORDER USE CASES,Computer Science / Software Engineering / Cross-border digital services,,,,,,,
3161,The role of digital transformation in fostering transparency: an e-court system case study,Computer Science / Software Engineering / E-court and transparency,,,,,,,
3162,System Model of the Sulaymaniyah Appellate Court e-Court System,Computer Science / Software Engineering / E-court system modeling,,,,,,,
3163,e-Court system evaluation through the user’s perspective: applying the end-user computing satisfaction (EUCS) model,Computer Science / Human-Computer Interaction / E-court user evaluation,,,,,,,
3164,Implementation of e-Birth Registration Systems: Potential and Challenges: The Case Study of Iran,Computer Science / Software Engineering / E-birth registration systems,,,,,,,
3165,E-court transition process: Identifying critical factors and recommendations for developing countries,Computer Science / Software Engineering / E-court transition in developing countries,,,,,,,
3166,A legal framework for digital transformation: a proposal based on a comparative case study,Law / Intellectual Property Law / Legal framework for digitalization,,,,,,,
